purpose,gender,age,income,household,children,edu,occupation,ncars,scenario,choice,TT1,C1,WT1,TT2,C2,WT2,TT3,C3,WT3,TT4,C4,WT4,TT5,C5,WT5,choice_rainy,id_panel
1,2,4,3,2,0,3,1,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,651
1,2,4,3,4,0,4,3,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,652
1,2,2,2,4,0,2,2,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,653
1,1,3,2,4,2,3,2,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,654
1,1,4,3,4,0,3,2,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,655
1,1,4,3,4,2,3,3,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,656
1,1,3,3,4,3,4,1,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,657
1,1,4,3,3,0,2,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,658
1,2,2,2,3,0,3,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,659
1,2,3,3,3,1,4,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,660
1,2,4,3,2,0,3,1,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,661
1,2,4,3,4,0,4,3,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,662
1,2,2,2,4,0,2,2,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,663
1,2,2,2,3,0,3,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,664
1,2,3,3,3,1,4,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,665
1,2,4,3,2,0,3,1,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,666
1,2,4,3,4,0,4,3,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,667
1,2,2,2,4,0,2,2,4,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,668
1,2,3,3,4,2,2,2,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,669
2,2,5,3,4,0,4,2,4,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,670
1,1,4,3,4,2,3,3,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,671
1,1,4,3,2,0,4,1,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,672
1,2,2,2,3,0,3,2,3,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,673
2,1,3,3,3,1,3,1,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,674
3,2,4,2,4,2,3,2,1,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,675
1,1,4,2,4,2,1,2,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,676
3,2,2,2,3,1,3,1,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,677
1,2,4,1,4,2,2,2,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,678
1,2,1,1,4,2,2,2,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,679
1,1,5,2,4,3,1,3,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,680
1,2,4,2,3,1,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,681
1,2,4,2,4,2,1,3,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,682
1,2,4,1,3,1,1,3,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,683
1,2,4,2,3,1,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,684
1,2,4,2,4,2,3,1,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,685
4,1,2,1,4,3,3,4,0,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,686
1,2,4,2,4,3,3,1,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,687
1,2,5,2,2,2,3,1,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,688
1,1,5,2,2,0,3,1,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,689
1,2,1,1,4,3,3,4,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,690
1,1,2,2,2,0,3,2,2,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,691
1,2,1,1,2,0,3,2,2,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,692
3,2,5,2,3,1,1,5,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,693
1,1,4,1,1,0,1,3,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,694
1,1,6,2,4,3,4,5,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,695
1,2,4,2,4,3,3,1,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,696
1,1,4,1,3,0,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,697
2,1,1,1,4,3,3,4,0,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,698
1,1,5,2,4,3,4,1,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,699
1,2,1,1,2,0,3,2,2,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,700
1,1,4,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,701
1,1,5,2,3,1,1,2,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,702
1,2,5,2,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,703
1,2,4,2,4,2,4,1,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,704
2,1,6,2,3,1,3,5,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,705
1,2,4,2,4,3,3,1,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,706
2,1,6,2,4,2,3,5,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,707
2,2,6,2,3,1,3,5,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,708
1,1,2,1,3,0,3,2,0,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,709
1,2,2,1,2,0,2,2,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,710
1,1,2,1,4,1,1,1,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,711
1,2,5,1,2,0,1,1,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,712
3,2,5,1,2,0,3,4,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,713
3,2,5,1,2,0,3,4,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,714
3,2,2,2,3,1,3,1,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,715
2,1,6,3,2,0,3,5,1,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,716
1,1,4,1,3,1,1,2,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,717
4,1,5,1,4,2,6,3,1,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,718
1,1,2,2,2,0,3,3,4,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,719
1,1,2,2,2,0,3,3,4,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,720
1,2,2,1,4,2,3,2,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,721
1,1,5,2,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,722
4,2,3,3,3,1,3,2,2,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,723
1,2,3,2,2,0,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,724
4,2,3,3,3,1,3,2,2,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,725
1,1,4,3,4,3,1,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,726
2,2,5,1,4,2,1,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,727
2,2,5,1,4,2,1,3,1,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,728
3,1,4,2,4,2,6,3,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,729
1,1,4,2,1,0,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,730
3,1,5,2,4,0,2,5,3,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,731
1,2,5,2,1,1,4,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,732
3,1,6,1,2,0,3,5,1,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,733
2,2,1,1,4,2,3,6,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,734
1,2,4,2,1,0,4,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,735
1,2,3,2,3,1,4,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,736
1,2,4,2,1,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,737
1,2,5,2,4,2,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,738
1,2,2,1,4,0,4,2,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,739
1,2,1,1,1,0,3,6,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,740
2,2,4,2,4,2,4,5,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,741
3,2,6,2,3,1,1,5,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,742
1,2,3,2,1,0,3,2,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,743
1,1,5,2,4,3,3,1,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,744
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,745
2,1,6,2,3,1,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,746
2,2,6,2,1,0,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,747
2,2,6,2,3,1,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,748
2,1,6,1,1,0,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,749
1,1,2,2,1,0,4,2,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,750
2,1,6,1,2,1,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,751
2,2,6,1,4,2,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,752
2,1,6,2,1,0,1,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,753
2,2,6,1,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,754
2,1,6,1,1,0,1,5,0,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,4,755
2,1,6,2,4,2,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,756
1,2,4,2,3,1,3,1,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,757
1,2,2,1,2,0,3,2,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,758
2,2,1,1,4,3,3,6,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,759
1,2,5,2,2,2,1,2,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,760
3,1,1,1,1,1,1,4,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,761
5,2,5,1,2,0,1,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,762
4,2,3,2,3,1,2,3,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,763
1,1,4,2,4,2,4,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,764
1,2,4,2,3,1,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,765
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,766
2,2,6,2,4,2,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,767
2,2,6,2,4,2,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,768
2,2,6,2,3,1,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,769
2,2,6,1,4,2,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,770
1,2,4,2,4,3,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,771
1,2,4,2,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,772
1,2,4,2,4,2,1,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,773
1,2,3,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,774
2,1,6,1,2,0,1,5,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,775
4,1,6,2,3,1,3,5,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,776
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,777
1,1,4,2,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,778
1,2,4,2,3,1,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,779
1,2,2,2,2,0,4,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,780
1,2,3,2,3,1,4,2,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,781
2,2,3,2,4,2,3,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,782
2,2,6,2,3,1,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,783
1,1,5,3,4,2,3,1,1,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,784
2,2,6,2,2,0,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,785
2,1,6,1,2,0,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,786
2,2,1,1,4,2,3,6,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,787
2,2,6,2,4,2,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,788
2,2,6,2,3,1,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,789
5,2,5,1,2,0,6,4,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,790
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,791
3,1,6,1,2,0,1,5,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,792
4,2,2,2,3,1,4,3,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,793
1,2,3,2,3,1,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,794
1,1,3,2,3,1,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,795
1,2,3,2,4,2,4,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,796
1,2,4,2,4,2,4,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,797
1,1,4,2,4,2,5,1,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,798
1,2,5,2,4,2,3,1,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,799
1,2,4,3,4,2,4,1,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,800
1,2,4,2,4,2,3,2,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,801
1,2,4,3,4,2,3,2,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,802
3,2,5,1,4,2,1,4,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,803
3,2,1,1,2,0,1,4,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,804
3,2,2,1,2,0,1,4,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,805
1,2,3,2,3,1,2,2,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,806
1,2,4,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,807
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,808
1,2,3,2,3,1,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,809
1,1,5,2,4,2,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,810
1,2,5,2,4,3,3,2,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,811
1,2,4,2,4,3,4,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,812
1,1,4,2,4,2,1,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,813
1,2,5,2,1,0,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,814
2,2,3,2,2,0,1,4,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,815
2,1,6,1,1,0,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,816
1,2,4,1,1,0,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,817
2,2,6,1,1,0,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,818
4,2,1,1,4,2,1,6,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,819
2,1,6,1,2,0,1,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,820
3,2,2,1,2,0,1,4,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,821
1,2,4,2,3,1,1,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,822
5,1,4,3,4,3,6,5,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,823
1,2,5,2,4,2,1,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,824
1,2,4,2,3,1,1,3,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,825
1,2,4,2,4,3,1,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,826
2,2,6,2,4,3,3,5,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,827
3,1,6,1,2,0,1,5,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,828
2,2,6,2,4,3,1,5,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,829
1,2,4,2,4,3,1,3,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,830
1,2,4,2,3,1,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,831
2,2,6,2,3,1,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,832
2,2,6,2,4,2,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,833
2,2,6,2,3,1,1,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,834
2,1,6,2,4,2,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,835
2,2,6,2,4,3,3,5,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,836
2,2,6,2,4,2,1,5,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,837
1,2,4,2,3,1,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,838
1,2,3,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,839
1,1,4,2,2,0,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,840
1,1,4,2,2,0,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,841
1,2,2,2,4,2,3,2,2,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,842
2,1,5,2,3,1,2,2,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,843
1,1,4,2,4,2,4,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,844
1,2,3,2,3,1,5,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,845
1,1,3,2,2,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,846
1,2,4,2,2,0,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,847
1,2,4,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,848
1,2,3,2,3,2,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,849
1,1,3,2,2,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,850
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,851
1,1,3,2,2,0,2,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,852
1,2,4,2,2,0,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,853
1,1,5,2,4,2,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,854
1,2,1,1,4,3,3,6,1,5,2,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,855
4,2,2,2,3,1,2,2,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,856
1,1,5,2,4,3,1,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,857
1,2,4,2,2,0,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,858
1,2,4,2,2,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,859
1,1,3,2,3,1,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,860
1,1,3,2,1,0,5,2,1,5,4,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,861
1,2,4,2,2,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,862
3,1,4,2,2,1,6,4,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,863
1,1,5,2,4,2,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,864
1,2,1,1,3,1,3,6,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,865
1,1,4,2,4,2,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,866
1,1,4,2,4,3,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,867
1,2,4,2,2,0,1,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,868
1,1,2,1,4,1,1,1,0,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,869
1,1,2,1,4,1,1,1,0,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,870
1,2,4,2,1,0,4,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,871
1,1,4,2,2,0,3,2,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,872
1,2,4,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,873
1,2,4,2,3,1,3,1,2,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,874
2,1,3,2,4,1,2,2,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,875
1,2,4,2,1,0,5,3,0,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,2,876
1,2,4,1,2,0,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,877
1,2,5,2,3,1,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,878
1,2,5,2,2,0,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,879
1,2,4,2,4,2,3,1,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,880
1,2,4,2,3,1,3,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,881
1,2,3,2,3,1,4,1,1,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,882
1,1,5,2,2,0,3,3,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,883
1,2,5,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,884
1,2,5,2,3,1,1,2,1,5,5,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,5,885
1,2,5,2,4,2,3,2,2,5,3,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,3,886
1,2,5,2,3,1,1,2,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,887
1,1,5,2,2,0,3,2,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,888
1,2,5,2,2,1,3,3,1,5,1,45,8,5,25,15,0,45,1.4,15,45,12,0,40,3,10,1,889
