COUNT;DATE;MONTH;YEAR;TIME;O(t);V(t);V(t-1)
10071;29;5;2000;11:45:00AM;15.36;44;59
10072;29;5;2000;11:46:30AM;17.72;55;44
10073;29;5;2000;11:48:00AM;18.9;63;55
10074;29;5;2000;11:49:30AM;13.78;55;63
10075;29;5;2000;11:51:00AM;24.81;55;55
10076;29;5;2000;11:52:30AM;17.72;70;55
10077;29;5;2000;11:54:00AM;12.21;49;70
10078;29;5;2000;11:55:30AM;14.57;62;49
10079;29;5;2000;11:57:00AM;18.51;60;62
10080;29;5;2000;11:58:30AM;11.81;42;60
10081;29;5;2000;12:00:00PM;35.83;54;42
10082;29;5;2000;12:01:30PM;24.81;68;54
10083;29;5;2000;12:03:00PM;16.14;53;68
10084;29;5;2000;12:04:30PM;18.51;62;53
10085;29;5;2000;12:06:00PM;15.75;64;62
10086;29;5;2000;12:07:30PM;30.71;61;64
10087;29;5;2000;12:09:00PM;21.26;66;61
10088;29;5;2000;12:10:30PM;18.9;67;66
10089;29;5;2000;12:12:00PM;29.92;66;67
10090;29;5;2000;12:13:30PM;37.4;47;66
10091;29;5;2000;12:15:00PM;20.87;63;47
10092;29;5;2000;12:16:30PM;15.75;55;63
10093;29;5;2000;12:18:00PM;12.99;54;55
10094;29;5;2000;12:19:30PM;28.35;61;54
10095;29;5;2000;12:21:00PM;29.14;70;61
10096;29;5;2000;12:22:30PM;26.77;64;70
10097;29;5;2000;12:24:00PM;9.84;35;64
10098;29;5;2000;12:25:30PM;22.84;52;35
10099;29;5;2000;12:27:00PM;14.17;56;52
10100;29;5;2000;12:28:30PM;18.51;59;56
10101;29;5;2000;12:30:00PM;25.99;59;59
10102;29;5;2000;12:31:30PM;13.78;58;59
10103;29;5;2000;12:33:00PM;15.36;52;58
10104;29;5;2000;12:34:30PM;25.59;41;52
10105;29;5;2000;12:36:00PM;32.29;60;41
10106;29;5;2000;12:37:30PM;17.72;47;60
10107;29;5;2000;12:39:00PM;19.29;64;47
10108;29;5;2000;12:40:30PM;22.44;41;64
10109;29;5;2000;12:42:00PM;16.93;52;41
10110;29;5;2000;12:43:30PM;17.72;63;52
10111;29;5;2000;12:45:00PM;20.08;66;63
10112;29;5;2000;12:46:30PM;24.41;72;66
10113;29;5;2000;12:48:00PM;21.26;67;72
10114;29;5;2000;12:49:30PM;31.89;65;67
10115;29;5;2000;12:51:00PM;26.77;83;65
10116;29;5;2000;12:52:30PM;12.6;45;83
10117;29;5;2000;12:54:00PM;15.36;62;45
10118;29;5;2000;12:55:30PM;37.01;61;62
10119;29;5;2000;12:57:00PM;29.53;74;61
10120;29;5;2000;12:58:30PM;44.49;65;74
10121;29;5;2000;1:00:00PM;37.8;61;65
10122;29;5;2000;1:01:30PM;17.32;54;61
10123;29;5;2000;1:03:00PM;34.25;49;54
10124;29;5;2000;1:04:30PM;26.38;68;49
10125;29;5;2000;1:06:00PM;28.74;62;68
10126;29;5;2000;1:07:30PM;16.14;67;62
10127;29;5;2000;1:09:00PM;16.14;60;67
10128;29;5;2000;1:10:30PM;14.96;51;60
10129;29;5;2000;1:12:00PM;14.96;52;51
10130;29;5;2000;1:13:30PM;40.95;56;52
10131;29;5;2000;1:15:00PM;32.68;56;56
10132;29;5;2000;1:16:30PM;10.24;32;56
10133;29;5;2000;1:18:00PM;16.14;65;32
10134;29;5;2000;1:19:30PM;15.75;62;65
10135;29;5;2000;1:21:00PM;27.17;63;62
10136;29;5;2000;1:22:30PM;22.84;74;63
10137;29;5;2000;1:24:00PM;13.78;58;74
10138;29;5;2000;1:25:30PM;25.59;57;58
10139;29;5;2000;1:27:00PM;16.93;67;57
10140;29;5;2000;1:28:30PM;17.72;62;67
10141;29;5;2000;1:30:00PM;16.54;58;62
10142;29;5;2000;1:31:30PM;24.41;62;58
10143;29;5;2000;1:33:00PM;15.75;56;62
10144;29;5;2000;1:34:30PM;12.99;47;56
10145;29;5;2000;1:36:00PM;32.68;51;47
10146;29;5;2000;1:37:30PM;35.44;62;51
10147;29;5;2000;1:39:00PM;21.66;67;62
10148;29;5;2000;1:40:30PM;32.68;79;67
10149;29;5;2000;1:42:00PM;27.17;63;79
10150;29;5;2000;1:43:30PM;27.95;72;63
10151;29;5;2000;1:45:00PM;33.07;60;72
10152;29;5;2000;1:46:30PM;24.02;66;60
10153;29;5;2000;1:48:00PM;19.69;66;66
10154;29;5;2000;1:49:30PM;69.3;45;66
10155;29;5;2000;1:51:00PM;65.75;56;45
10156;29;5;2000;1:52:30PM;30.32;57;56
10157;29;5;2000;1:54:00PM;24.81;62;57
10158;29;5;2000;1:55:30PM;37.8;75;62
10159;29;5;2000;1:57:00PM;31.89;75;75
10160;29;5;2000;1:58:30PM;24.81;63;75
10161;29;5;2000;2:00:00PM;14.57;51;63
10162;29;5;2000;2:01:30PM;14.57;51;51
10163;29;5;2000;2:03:00PM;26.38;58;51
10164;29;5;2000;2:04:30PM;12.6;50;58
10165;29;5;2000;2:06:00PM;13.78;53;50
10166;29;5;2000;2:07:30PM;25.99;56;53
10167;29;5;2000;2:09:00PM;24.81;60;56
10168;29;5;2000;2:10:30PM;21.26;79;60
10169;29;5;2000;2:12:00PM;19.69;67;79
10170;29;5;2000;2:13:30PM;16.54;58;67
10171;29;5;2000;2:15:00PM;40.95;61;58
10172;29;5;2000;2:16:30PM;25.99;67;61
10173;29;5;2000;2:18:00PM;16.93;68;67
10174;29;5;2000;2:19:30PM;13.39;51;68
10175;29;5;2000;2:21:00PM;24.02;45;51
10176;29;5;2000;2:22:30PM;46.85;63;45
10177;29;5;2000;2:24:00PM;36.62;77;63
10178;29;5;2000;2:25:30PM;22.44;51;77
10179;29;5;2000;2:27:00PM;18.9;73;51
10180;29;5;2000;2:28:30PM;16.93;64;73
10181;29;5;2000;2:30:00PM;22.05;65;64
10182;29;5;2000;2:31:30PM;14.17;50;65
10183;29;5;2000;2:33:00PM;19.29;53;50
10184;29;5;2000;2:34:30PM;37.4;81;53
10185;29;5;2000;2:36:00PM;25.59;77;81
10186;29;5;2000;2:37:30PM;21.26;55;77
10187;29;5;2000;2:39:00PM;16.93;55;55
10188;29;5;2000;2:40:30PM;18.51;51;55
10189;29;5;2000;2:42:00PM;12.21;53;51
10190;29;5;2000;2:43:30PM;22.05;77;53
10191;29;5;2000;2:45:00PM;18.51;51;77
10192;29;5;2000;2:46:30PM;37.8;61;51
10193;29;5;2000;2:48:00PM;19.69;66;61
10194;29;5;2000;2:49:30PM;15.36;56;66
10195;29;5;2000;2:51:00PM;35.04;79;56
10196;29;5;2000;2:52:30PM;17.72;55;79
10197;29;5;2000;2:54:00PM;16.93;58;55
10198;29;5;2000;2:55:30PM;22.44;57;58
10199;29;5;2000;2:57:00PM;22.05;60;57
10200;29;5;2000;2:58:30PM;25.59;68;60
10201;29;5;2000;3:00:00PM;30.71;61;68
10202;29;5;2000;3:01:30PM;21.26;71;61
10203;29;5;2000;3:03:00PM;0.39;2;71
10204;29;5;2000;3:04:30PM;19.29;54;2
10205;29;5;2000;3:06:00PM;22.84;65;54
10206;29;5;2000;3:07:30PM;18.9;64;65
10207;29;5;2000;3:09:00PM;29.92;61;64
10208;29;5;2000;3:10:30PM;58.27;66;61
10209;29;5;2000;3:12:00PM;33.07;77;66
10210;29;5;2000;3:13:30PM;38.19;63;77
10211;29;5;2000;3:15:00PM;26.38;76;63
10212;29;5;2000;3:16:30PM;28.74;69;76
10213;29;5;2000;3:18:00PM;33.47;63;69
10214;29;5;2000;3:19:30PM;25.2;59;63
10215;29;5;2000;3:21:00PM;20.47;68;59
10216;29;5;2000;3:22:30PM;20.87;71;68
10217;29;5;2000;3:24:00PM;27.56;59;71
10218;29;5;2000;3:25:30PM;25.99;50;59
10219;29;5;2000;3:27:00PM;17.32;65;50
10220;29;5;2000;3:28:30PM;19.29;61;65
10221;29;5;2000;3:30:00PM;14.17;52;61
10222;29;5;2000;3:31:30PM;18.51;61;52
10223;29;5;2000;3:33:00PM;18.51;68;61
10224;29;5;2000;3:34:30PM;14.17;61;68
10225;29;5;2000;3:36:00PM;37.8;65;61
10226;29;5;2000;3:37:30PM;31.1;76;65
10227;29;5;2000;3:39:00PM;35.04;72;76
10228;29;5;2000;3:40:30PM;46.07;68;72
10229;29;5;2000;3:42:00PM;35.44;76;68
10230;29;5;2000;3:43:30PM;29.53;80;76
10231;29;5;2000;3:45:00PM;55.12;77;80
10232;29;5;2000;3:46:30PM;80.32;76;77
10233;29;5;2000;3:48:00PM;81.9;64;76
10234;29;5;2000;3:49:30PM;65.36;74;64
10235;29;5;2000;3:51:00PM;53.55;67;74
10236;29;5;2000;3:52:30PM;65.75;68;67
10237;29;5;2000;3:54:00PM;59.06;83;68
10238;29;5;2000;3:55:30PM;39.37;92;83
10239;29;5;2000;3:57:00PM;45.28;64;92
10240;29;5;2000;3:58:30PM;59.45;78;64
10241;29;5;2000;4:00:00PM;67.72;85;78
10242;29;5;2000;4:01:30PM;38.98;70;85
10243;29;5;2000;4:03:00PM;50.79;83;70
10244;29;5;2000;4:04:30PM;56.3;66;83
10245;29;5;2000;4:06:00PM;71.66;81;66
10246;29;5;2000;4:07:30PM;59.06;81;81
10247;29;5;2000;4:09:00PM;41.74;76;81
10248;29;5;2000;4:10:30PM;41.74;87;76
10249;29;5;2000;4:12:00PM;35.44;74;87
10250;29;5;2000;4:13:30PM;53.94;79;74
10251;29;5;2000;4:15:00PM;34.25;81;79
10252;29;5;2000;4:16:30PM;46.85;67;81
10253;29;5;2000;4:18:00PM;42.13;82;67
10254;29;5;2000;4:19:30PM;47.25;74;82
10255;29;5;2000;4:21:00PM;38.59;80;74
10256;29;5;2000;4:22:30PM;32.29;70;80
10257;29;5;2000;4:24:00PM;25.59;75;70
10258;29;5;2000;4:25:30PM;25.2;69;75
10259;29;5;2000;4:27:00PM;28.35;73;69
10260;29;5;2000;4:28:30PM;31.5;76;73
10261;29;5;2000;4:30:00PM;16.14;61;76
10262;29;5;2000;4:31:30PM;17.72;73;61
10263;29;5;2000;4:33:00PM;11.81;51;73
10264;29;5;2000;4:34:30PM;25.99;72;51
10265;29;5;2000;4:36:00PM;40.95;67;72
10266;29;5;2000;4:37:30PM;38.98;87;67
10267;29;5;2000;4:39:00PM;40.16;86;87
10268;29;5;2000;4:40:30PM;43.31;63;86
10269;29;5;2000;4:42:00PM;40.95;80;63
10270;29;5;2000;4:43:30PM;30.71;65;80
10271;29;5;2000;4:45:00PM;25.99;79;65
10272;29;5;2000;4:46:30PM;18.51;69;79
10273;29;5;2000;4:48:00PM;12.6;57;69
10274;29;5;2000;4:49:30PM;33.07;71;57
10275;29;5;2000;4:51:00PM;36.22;71;71
10276;29;5;2000;4:52:30PM;27.95;82;71
10277;29;5;2000;4:54:00PM;33.07;71;82
10278;29;5;2000;4:55:30PM;19.69;67;71
10279;29;5;2000;4:57:00PM;17.32;62;67
10280;29;5;2000;4:58:30PM;27.17;73;62
10281;29;5;2000;5:00:00PM;22.44;74;73
10282;29;5;2000;5:01:30PM;21.26;67;74
10283;29;5;2000;5:03:00PM;13.39;57;67
10284;29;5;2000;5:04:30PM;25.59;76;57
10285;29;5;2000;5:06:00PM;27.17;59;76
10286;29;5;2000;5:07:30PM;31.5;65;59
10287;29;5;2000;5:09:00PM;31.5;78;65
10288;29;5;2000;5:10:30PM;20.08;68;78
10289;29;5;2000;5:12:00PM;18.11;68;68
10290;29;5;2000;5:13:30PM;25.99;73;68
10291;29;5;2000;5:15:00PM;15.36;64;73
10292;29;5;2000;5:16:30PM;19.88;70;64
10293;29;5;2000;5:18:00PM;24.41;75;70
10294;29;5;2000;5:19:30PM;15.75;69;75
10295;29;5;2000;5:21:00PM;24.81;71;69
10296;29;5;2000;5:22:30PM;14.96;70;71
10297;29;5;2000;5:24:00PM;19.29;68;70
10298;29;5;2000;5:25:30PM;17.72;73;68
10299;29;5;2000;5:27:00PM;25.59;67;73
10300;29;5;2000;5:28:30PM;29.92;69;67
10301;29;5;2000;5:30:00PM;23.23;73;69
10302;29;5;2000;5:31:30PM;24.41;88;73
10303;29;5;2000;5:33:00PM;20.47;67;88
10304;29;5;2000;5:34:30PM;26.38;63;67
10305;29;5;2000;5:36:00PM;23.62;71;63
10306;29;5;2000;5:37:30PM;20.08;76;71
10307;29;5;2000;5:39:00PM;17.32;76;76
10308;29;5;2000;5:40:30PM;27.56;79;76
10309;29;5;2000;5:42:00PM;42.52;78;79
10310;29;5;2000;5:43:30PM;30.32;79;78
10311;29;5;2000;5:45:00PM;34.65;61;79
10312;29;5;2000;5:46:30PM;19.69;71;61
10313;29;5;2000;5:48:00PM;27.17;84;71
10314;29;5;2000;5:49:30PM;46.07;82;84
10315;29;5;2000;5:51:00PM;30.32;70;82
10316;29;5;2000;5:52:30PM;26.77;73;70
10317;29;5;2000;5:54:00PM;26.77;76;73
10318;29;5;2000;5:55:30PM;17.32;67;76
10319;29;5;2000;5:57:00PM;28.35;69;67
10320;29;5;2000;5:58:30PM;16.93;79;69
10321;29;5;2000;6:00:00PM;22.44;75;79
10322;29;5;2000;6:01:30PM;30.71;80;75
10323;29;5;2000;6:03:00PM;15.75;67;80
10324;29;5;2000;6:04:30PM;20.08;74;67
10325;29;5;2000;6:06:00PM;24.02;73;74
10326;29;5;2000;6:07:30PM;18.51;71;73
10327;29;5;2000;6:09:00PM;39.37;73;71
10328;29;5;2000;6:10:30PM;30.71;75;73
10329;29;5;2000;6:12:00PM;33.47;70;75
10330;29;5;2000;6:13:30PM;28.74;82;70
10331;29;5;2000;6:15:00PM;28.74;68;82
10332;29;5;2000;6:16:30PM;19.69;84;68
10333;29;5;2000;6:18:00PM;25.59;78;84
10334;29;5;2000;6:19:30PM;19.29;63;78
10335;29;5;2000;6:21:00PM;29.14;67;63
10336;29;5;2000;6:22:30PM;20.87;80;67
10337;29;5;2000;6:24:00PM;22.44;65;80
10338;29;5;2000;6:25:30PM;16.14;74;65
10339;29;5;2000;6:27:00PM;18.9;68;74
10340;29;5;2000;6:28:30PM;26.77;73;68
10341;29;5;2000;6:30:00PM;31.89;81;73
10342;29;5;2000;6:31:30PM;19.29;77;81
10343;29;5;2000;6:33:00PM;31.89;76;77
10344;29;5;2000;6:34:30PM;16.54;63;76
10345;29;5;2000;6:36:00PM;25.59;54;63
10346;29;5;2000;6:37:30PM;29.14;75;54
10347;29;5;2000;6:39:00PM;26.38;79;75
10348;29;5;2000;6:40:30PM;26.77;62;79
10349;29;5;2000;6:42:00PM;26.38;79;62
10350;29;5;2000;6:43:30PM;10.63;41;79
10351;29;5;2000;6:45:00PM;29.53;73;41
10352;29;5;2000;6:46:30PM;16.14;44;73
10353;29;5;2000;6:48:00PM;33.47;89;44
10354;29;5;2000;6:49:30PM;29.92;84;89
10355;29;5;2000;6:51:00PM;21.26;59;84
10356;29;5;2000;6:52:30PM;31.89;57;59
10357;29;5;2000;6:54:00PM;14.57;66;57
10358;29;5;2000;6:55:30PM;21.66;50;66
10359;29;5;2000;6:57:00PM;20.08;63;50
10360;29;5;2000;6:58:30PM;20.87;80;63
10361;29;5;2000;7:00:00PM;29.14;73;80
10362;29;5;2000;7:01:30PM;32.68;61;73
10363;29;5;2000;7:03:00PM;20.47;74;61
10364;29;5;2000;7:04:30PM;24.02;76;74
10365;29;5;2000;7:06:00PM;31.1;80;76
10366;29;5;2000;7:07:30PM;31.5;69;80
10367;29;5;2000;7:09:00PM;34.65;75;69
10368;29;5;2000;7:10:30PM;31.1;72;75
10369;29;5;2000;7:12:00PM;42.13;72;72
10370;29;5;2000;7:13:30PM;41.74;85;72
10371;29;5;2000;7:15:00PM;24.41;65;85
10372;29;5;2000;7:16:30PM;17.72;59;65
10373;29;5;2000;7:18:00PM;27.17;72;59
10374;29;5;2000;7:19:30PM;22.44;74;72
10375;29;5;2000;7:21:00PM;30.71;72;74
10376;29;5;2000;7:22:30PM;26.77;76;72
10377;29;5;2000;7:24:00PM;22.84;63;76
10378;29;5;2000;7:25:30PM;16.14;66;63
10379;29;5;2000;7:27:00PM;16.93;71;66
10380;29;5;2000;7:28:30PM;33.86;79;71
10381;29;5;2000;7:30:00PM;25.2;74;79
10382;29;5;2000;7:31:30PM;28.74;64;74
10383;29;5;2000;7:33:00PM;16.54;60;64
10384;29;5;2000;7:34:30PM;16.54;66;60
10385;29;5;2000;7:36:00PM;16.54;62;66
10386;29;5;2000;7:37:30PM;24.41;68;62
10387;29;5;2000;7:39:00PM;19.69;77;68
10388;29;5;2000;7:40:30PM;24.02;78;77
10389;29;5;2000;7:42:00PM;24.41;73;78
10390;29;5;2000;7:43:30PM;30.71;74;73
10391;29;5;2000;7:45:00PM;24.81;76;74
10392;29;5;2000;7:46:30PM;25.99;75;76
10393;29;5;2000;7:48:00PM;25.2;81;75
10394;29;5;2000;7:49:30PM;14.57;57;81
10395;29;5;2000;7:51:00PM;35.04;83;57
10396;29;5;2000;7:52:30PM;24.81;80;83
10397;29;5;2000;7:54:00PM;24.41;65;80
10398;29;5;2000;7:55:30PM;15.75;71;65
10399;29;5;2000;7:57:00PM;17.72;70;71
10400;29;5;2000;7:58:30PM;12.21;50;70
10401;29;5;2000;8:00:00PM;22.84;72;50
10402;29;5;2000;8:01:30PM;19.29;66;72
10403;29;5;2000;8:03:00PM;15.36;61;66
10404;29;5;2000;8:04:30PM;12.21;39;61
10405;29;5;2000;8:06:00PM;24.02;65;39
10406;29;5;2000;8:07:30PM;45.28;62;65
10407;29;5;2000;8:09:00PM;68.12;64;62
10408;29;5;2000;8:10:30PM;48.04;82;64
10409;29;5;2000;8:12:00PM;20.87;72;82
10410;29;5;2000;8:13:30PM;18.11;67;72
10411;29;5;2000;8:15:00PM;22.44;77;67
10412;29;5;2000;8:16:30PM;29.14;69;77
10413;29;5;2000;8:18:00PM;15.75;65;69
10414;29;5;2000;8:19:30PM;18.51;72;65
10415;29;5;2000;8:21:00PM;22.05;74;72
10416;29;5;2000;8:22:30PM;22.44;70;74
10417;29;5;2000;8:24:00PM;16.93;73;70
10418;29;5;2000;8:25:30PM;25.59;77;73
10419;29;5;2000;8:27:00PM;27.95;85;77
10420;29;5;2000;8:28:30PM;22.44;74;85
10421;29;5;2000;8:30:00PM;32.29;76;74
10422;29;5;2000;8:31:30PM;17.72;71;76
10423;29;5;2000;8:33:00PM;21.26;73;71
10424;29;5;2000;8:34:30PM;23.23;77;73
10425;29;5;2000;8:36:00PM;23.23;72;77
10426;29;5;2000;8:37:30PM;29.53;76;72
10427;29;5;2000;8:39:00PM;21.66;70;76
10428;29;5;2000;8:40:30PM;37.4;68;70
10429;29;5;2000;8:42:00PM;20.47;68;68
10430;29;5;2000;8:43:30PM;17.32;66;68
10431;29;5;2000;8:45:00PM;20.08;77;66
10432;29;5;2000;8:46:30PM;20.08;72;77
10433;29;5;2000;8:48:00PM;21.66;73;72
10434;29;5;2000;8:49:30PM;21.66;74;73
10435;29;5;2000;8:51:00PM;19.29;71;74
10436;29;5;2000;8:52:30PM;22.44;69;71
10437;29;5;2000;8:54:00PM;29.92;65;69
10438;29;5;2000;8:55:30PM;29.53;80;65
10439;29;5;2000;8:57:00PM;20.08;74;80
10440;29;5;2000;8:58:30PM;24.81;71;74
10441;29;5;2000;9:00:00PM;28.35;58;71
10442;29;5;2000;9:01:30PM;31.89;71;58
10443;29;5;2000;9:03:00PM;33.07;74;71
10444;29;5;2000;9:04:30PM;46.85;83;74
10445;29;5;2000;9:06:00PM;37.8;63;83
10446;29;5;2000;9:07:30PM;46.85;75;63
10447;29;5;2000;9:09:00PM;39.77;79;75
10448;29;5;2000;9:10:30PM;39.37;85;79
10449;29;5;2000;9:12:00PM;30.32;76;85
10450;29;5;2000;9:13:30PM;24.02;75;76
10451;29;5;2000;9:15:00PM;23.23;52;75
10452;29;5;2000;9:16:30PM;23.23;66;52
10453;29;5;2000;9:18:00PM;36.22;64;66
10454;29;5;2000;9:19:30PM;37.8;71;64
10455;29;5;2000;9:21:00PM;33.86;60;71
10456;29;5;2000;9:22:30PM;30.32;69;60
10457;29;5;2000;9:24:00PM;26.38;75;69
10458;29;5;2000;9:25:30PM;26.77;72;75
10459;29;5;2000;9:27:00PM;16.54;56;72
10460;29;5;2000;9:28:30PM;24.81;70;56
10461;29;5;2000;9:30:00PM;25.2;65;70
10462;29;5;2000;9:31:30PM;27.17;90;65
10463;29;5;2000;9:33:00PM;22.44;72;90
10464;29;5;2000;9:34:30PM;22.44;80;72
10465;29;5;2000;9:36:00PM;15.75;63;80
10466;29;5;2000;9:37:30PM;28.35;63;63
10467;29;5;2000;9:39:00PM;16.54;60;63
10468;29;5;2000;9:40:30PM;28.74;81;60
10469;29;5;2000;9:42:00PM;12.6;55;81
10470;29;5;2000;9:43:30PM;29.92;80;55
10471;29;5;2000;9:45:00PM;14.57;56;80
10472;29;5;2000;9:46:30PM;19.69;69;56
10473;29;5;2000;9:48:00PM;24.81;83;69
10474;29;5;2000;9:49:30PM;18.51;73;83
10475;29;5;2000;9:51:00PM;32.29;55;73
10476;29;5;2000;9:52:30PM;18.9;65;55
10477;29;5;2000;9:54:00PM;31.1;73;65
10478;29;5;2000;9:55:30PM;16.93;67;73
10479;29;5;2000;9:57:00PM;22.05;71;67
10480;29;5;2000;9:58:30PM;16.54;49;71
10481;29;5;2000;10:00:00PM;13.78;65;49
10482;29;5;2000;10:01:30PM;22.84;76;65
10483;29;5;2000;10:03:00PM;18.11;64;76
10484;29;5;2000;10:04:30PM;10.24;48;64
10485;29;5;2000;10:06:00PM;22.05;49;48
10486;29;5;2000;10:07:30PM;17.32;67;49
10487;29;5;2000;10:09:00PM;19.69;65;67
10488;29;5;2000;10:10:30PM;23.62;82;65
10489;29;5;2000;10:12:00PM;15.36;57;82
10490;29;5;2000;10:13:30PM;18.51;68;57
10491;29;5;2000;10:15:00PM;20.47;75;68
10492;29;5;2000;10:16:30PM;20.47;64;75
10493;29;5;2000;10:18:00PM;12.99;47;64
10494;29;5;2000;10:19:30PM;11.02;51;47
10495;29;5;2000;10:21:00PM;35.83;57;51
10496;29;5;2000;10:22:30PM;22.44;78;57
10497;29;5;2000;10:24:00PM;11.42;45;78
10498;29;5;2000;10:25:30PM;14.96;60;45
10499;29;5;2000;10:27:00PM;19.29;73;60
10500;29;5;2000;10:28:30PM;13.39;64;73
10501;29;5;2000;10:30:00PM;11.42;41;64
10502;29;5;2000;10:31:30PM;18.11;70;41
10503;29;5;2000;10:33:00PM;20.87;73;70
10504;29;5;2000;10:34:30PM;12.99;52;73
10505;29;5;2000;10:36:00PM;26.38;67;52
10506;29;5;2000;10:37:30PM;18.11;60;67
10507;29;5;2000;10:39:00PM;9.06;47;60
10508;29;5;2000;10:40:30PM;14.96;56;47
10509;29;5;2000;10:42:00PM;19.29;66;56
10510;29;5;2000;10:43:30PM;14.96;68;66
10511;29;5;2000;10:45:00PM;16.54;61;68
10512;29;5;2000;10:46:30PM;10.63;45;61
10513;29;5;2000;10:48:00PM;50.4;60;45
10514;29;5;2000;10:49:30PM;32.68;67;60
10515;29;5;2000;10:51:00PM;21.66;72;67
10516;29;5;2000;10:52:30PM;24.81;58;72
10517;29;5;2000;10:54:00PM;19.29;68;58
10518;29;5;2000;10:55:30PM;12.6;57;68
10519;29;5;2000;10:57:00PM;10.63;48;57
10520;29;5;2000;10:58:30PM;20.08;59;48
10521;29;5;2000;11:00:00PM;10.24;41;59
10522;29;5;2000;11:01:30PM;15.75;59;41
10523;29;5;2000;11:03:00PM;22.84;66;59
10524;29;5;2000;11:04:30PM;14.17;60;66
10525;29;5;2000;11:06:00PM;11.42;42;60
10526;29;5;2000;11:07:30PM;19.69;68;42
10527;29;5;2000;11:09:00PM;19.29;49;68
10528;29;5;2000;11:10:30PM;12.21;49;49
10529;29;5;2000;11:12:00PM;16.14;67;49
10530;29;5;2000;11:13:30PM;14.57;59;67
10531;29;5;2000;11:15:00PM;9.06;43;59
10532;29;5;2000;11:16:30PM;12.6;49;43
10533;29;5;2000;11:18:00PM;17.32;45;49
10534;29;5;2000;11:19:30PM;13.39;53;45
10535;29;5;2000;11:21:00PM;15.75;65;53
10536;29;5;2000;11:22:30PM;14.96;65;65
10537;29;5;2000;11:24:00PM;14.96;62;65
10538;29;5;2000;11:25:30PM;9.45;46;62
10539;29;5;2000;11:27:00PM;12.6;60;46
10540;29;5;2000;11:28:30PM;14.96;58;60
10541;29;5;2000;11:30:00PM;9.45;48;58
10542;29;5;2000;11:31:30PM;12.6;54;48
10543;29;5;2000;11:33:00PM;16.54;61;54
10544;29;5;2000;11:34:30PM;13.39;51;61
10545;29;5;2000;11:36:00PM;12.6;59;51
10546;29;5;2000;11:37:30PM;12.21;57;59
10547;29;5;2000;11:39:00PM;9.84;52;57
10548;29;5;2000;11:40:30PM;7.48;34;52
10549;29;5;2000;11:42:00PM;7.87;42;34
10550;29;5;2000;11:43:30PM;9.84;53;42
10551;29;5;2000;11:45:00PM;10.63;43;53
10552;29;5;2000;11:46:30PM;8.66;49;43
10553;29;5;2000;11:48:00PM;12.99;58;49
10554;29;5;2000;11:49:30PM;8.66;38;58
10555;29;5;2000;11:51:00PM;11.81;49;38
10556;29;5;2000;11:52:30PM;10.63;52;49
10557;29;5;2000;11:54:00PM;7.48;39;52
10558;29;5;2000;11:55:30PM;18.9;68;39
10559;29;5;2000;11:57:00PM;10.24;53;68
10560;29;5;2000;11:58:30PM;7.09;43;53
10561;30;5;2000;12:00:00AM;9.45;50;43
10562;30;5;2000;12:01:30AM;12.21;49;50
10563;30;5;2000;12:03:00AM;9.45;52;49
10564;30;5;2000;12:04:30AM;12.6;62;52
10565;30;5;2000;12:06:00AM;8.27;43;62
10566;30;5;2000;12:07:30AM;9.45;47;43
10567;30;5;2000;12:09:00AM;9.45;47;47
10568;30;5;2000;12:10:30AM;14.57;56;47
10569;30;5;2000;12:12:00AM;9.45;49;56
10570;30;5;2000;12:13:30AM;10.63;54;49
10571;30;5;2000;12:15:00AM;11.42;55;54
10572;30;5;2000;12:16:30AM;8.27;46;55
10573;30;5;2000;12:18:00AM;7.87;42;46
10574;30;5;2000;12:19:30AM;8.66;44;42
10575;30;5;2000;12:21:00AM;9.06;47;44
10576;30;5;2000;12:22:30AM;8.66;47;47
10577;30;5;2000;12:24:00AM;17.32;71;47
10578;30;5;2000;12:25:30AM;7.09;36;71
10579;30;5;2000;12:27:00AM;10.24;50;36
10580;30;5;2000;12:28:30AM;8.27;45;50
10581;30;5;2000;12:30:00AM;10.24;48;45
10582;30;5;2000;12:31:30AM;9.84;44;48
10583;30;5;2000;12:33:00AM;8.66;39;44
10584;30;5;2000;12:34:30AM;13.39;59;39
10585;30;5;2000;12:36:00AM;8.66;47;59
10586;30;5;2000;12:37:30AM;9.06;48;47
10587;30;5;2000;12:39:00AM;7.87;43;48
10588;30;5;2000;12:40:30AM;10.24;58;43
10589;30;5;2000;12:42:00AM;7.09;36;58
10590;30;5;2000;12:43:30AM;9.06;51;36
10591;30;5;2000;12:45:00AM;11.02;58;51
10592;30;5;2000;12:46:30AM;9.06;44;58
10593;30;5;2000;12:48:00AM;6.3;32;44
10594;30;5;2000;12:49:30AM;13.78;58;32
10595;30;5;2000;12:51:00AM;6.3;37;58
10596;30;5;2000;12:52:30AM;11.81;55;37
10597;30;5;2000;12:54:00AM;12.99;51;55
10598;30;5;2000;12:55:30AM;9.45;48;51
10599;30;5;2000;12:57:00AM;7.87;48;48
10600;30;5;2000;12:58:30AM;7.09;36;48
10601;30;5;2000;1:00:00AM;9.06;37;36
10602;30;5;2000;1:01:30AM;10.24;52;37
10603;30;5;2000;1:03:00AM;10.24;49;52
10604;30;5;2000;1:04:30AM;4.33;27;49
10605;30;5;2000;1:06:00AM;5.12;28;27
10606;30;5;2000;1:07:30AM;10.24;47;28
10607;30;5;2000;1:09:00AM;5.91;35;47
